(1, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 47, u'2017-10-25 17:16:53.087344')
(1, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 61, u'2017-10-25 17:17:17.295107')
(1, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 83, u'2017-10-25 17:17:17.346296')
(1, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 61, u'2017-10-25 17:17:17.347432')
(1, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 82, u'2017-10-25 17:17:19.315033')
(1, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 61, u'2017-10-25 17:17:19.316272')
(1, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 47, u'2017-10-25 17:17:19.369958')
(1, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 81, u'2017-10-25 17:17:21.328911')
(1, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 49, u'2017-10-25 17:17:21.330112')
(1, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:17:21.413172')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:18:48.061450')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:18:48.137894')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:18:50.078709')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:18:50.154148')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:18:52.096249')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:18:52.150119')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:18:52.151399')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:18:52.152662')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:18:54.115813')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:18:54.190065')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:18:54.191560')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:18:54.246009')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 43, u'2017-10-25 17:18:56.125621')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:18:56.129122')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:18:56.130669')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:18:58.147607')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:18:58.148903')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:18:58.210051')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:19:00.181826')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:19:00.211254')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:19:00.227895')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:19:02.179977')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 43, u'2017-10-25 17:19:02.181407')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:19:02.234672')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:19:02.235881')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:19:04.197867')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:19:04.227747')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:19:04.282206')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:19:06.213200')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:19:06.290517')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:19:08.229488')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:19:08.256880')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:19:08.311399')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:19:10.251538')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:19:10.321998')
(2, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 46, u'2017-10-25 17:19:12.263141')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:19:12.337929')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:19:12.339157')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:19:12.340401')
(2, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:19:14.283119')
(2, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:19:14.284310')
(2, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:19:14.338399')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:19:54.621778')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 75, u'2017-10-25 17:19:54.625773')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:19:56.671906')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:19:56.685399')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:19:56.690636')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 61, u'2017-10-25 17:19:56.703916')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 69, u'2017-10-25 17:19:58.668126')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:19:58.669401')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 69, u'2017-10-25 17:19:58.670662')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:19:58.674087')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:20:00.673067')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:20:00.707702')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 75, u'2017-10-25 17:20:02.690916')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:02.765867')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 76, u'2017-10-25 17:20:02.766996')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:04.706806')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:04.789978')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:20:04.791091')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:20:06.719411')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 76, u'2017-10-25 17:20:06.773944')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:20:06.775127')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 74, u'2017-10-25 17:20:08.740618')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:20:08.768558')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 73, u'2017-10-25 17:20:10.754330')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:20:10.758565')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:10.810175')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:20:12.773973')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 72, u'2017-10-25 17:20:12.775216')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:20:12.830319')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:14.790576')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 77, u'2017-10-25 17:20:14.865981')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 77, u'2017-10-25 17:20:16.801651')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 72, u'2017-10-25 17:20:18.865286')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 72, u'2017-10-25 17:20:18.873680')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:20:18.889749')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:20:18.918381')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 73, u'2017-10-25 17:20:20.836676')
(3, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:20:20.837954')
(3, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 68, u'2017-10-25 17:20:20.840152')
(3, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 75, u'2017-10-25 17:20:20.844918')
(3, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:20:22.854976')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:20:59.200680')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 72, u'2017-10-25 17:20:59.215071')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:01.180049')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:21:01.250266')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:21:03.195749')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:03.270109')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 40, u'2017-10-25 17:21:03.271146')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:21:05.206736')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:05.273973')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:21:05.285634')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 70, u'2017-10-25 17:21:07.227362')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:21:07.252626')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:07.260157')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:09.240655')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 40, u'2017-10-25 17:21:09.246153')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 73, u'2017-10-25 17:21:09.302262')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:21:09.304901')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 73, u'2017-10-25 17:21:11.257140')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 61, u'2017-10-25 17:21:11.258441')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:11.264908')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:11.318372')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:21:13.274409')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:21:13.275668')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:13.334448')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:21:15.294652')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 40, u'2017-10-25 17:21:15.295844')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:21:15.350106')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 62, u'2017-10-25 17:21:17.313613')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:19.367113')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:21:19.368269')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:19.434025')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:21:21.405839')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:21:21.524255')
(4, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:21:23.360452')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 40, u'2017-10-25 17:21:23.414179')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 45, u'2017-10-25 17:21:25.377244')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 71, u'2017-10-25 17:21:25.450014')
(4, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 63, u'2017-10-25 17:21:25.451137')
(4, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 73, u'2017-10-25 17:21:27.393632')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 41, u'2017-10-25 17:21:27.465942')
(4, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 45, u'2017-10-25 17:21:29.409164')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 75, u'2017-10-25 17:22:07.723772')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:07.798076')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 56, u'2017-10-25 17:22:07.957849')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:09.742112')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 64, u'2017-10-25 17:22:11.803297')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:11.813042')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:22:11.815862')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:11.821361')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:13.769477')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:15.790210')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:15.791469')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:22:15.846101')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:22:15.847736')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:22:17.800554')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:22:17.804581')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:17.862509')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 59, u'2017-10-25 17:22:17.863683')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:19.821373')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:19.831286')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:22:19.843036')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 66, u'2017-10-25 17:22:21.833059')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:21.911177')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 59, u'2017-10-25 17:22:21.914072')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:23.858690')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:25.873313')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 59, u'2017-10-25 17:22:25.874489')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:22:25.934745')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:27.934670')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:22:28.019998')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:29.909217')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:22:31.974349')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:31.980660')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:32.033966')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:33.942889')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:33.946456')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:35.961707')
(5, u'f1f7e740-b8b0-11e7-bebc-85e6dd10a2e8', 67, u'2017-10-25 17:22:36.034185')
(5, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 65, u'2017-10-25 17:22:38.016233')
(5, u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 16, u'2017-10-25 17:22:38.027957')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 58, u'2017-10-25 17:22:38.031191')
(5, u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 57, u'2017-10-25 17:22:39.994871')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:12:04.242626')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 83, u'2017-11-17 10:12:04.281619')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 86, u'2017-11-17 10:12:06.254845')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 15, u'2017-11-17 10:12:06.262835')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:12:08.345473')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:12:10.298665')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:26.960119')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:27.016869')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:28.997505')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 85, u'2017-11-17 10:13:33.032739')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:33.035500')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:33.060625')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:35.017894')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:35.025820')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:37.067227')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 86, u'2017-11-17 10:13:39.089291')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 15, u'2017-11-17 10:13:39.102208')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:39.120700')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:41.072869')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:43.120676')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:43.137244')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 85, u'2017-11-17 10:13:43.152915')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:45.130397')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 15, u'2017-11-17 10:13:47.157331')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 85, u'2017-11-17 10:13:47.172091')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 15, u'2017-11-17 10:13:49.139898')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:49.185136')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:51.154433')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:51.161254')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:53.241954')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:55.192808')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 67, u'2017-11-17 10:13:55.228736')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:57.242276')
